Region,Sales,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name
West,87.36,CA-2015-158701,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
West,87.71,CA-2015-121776,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-LA-10002762,Office Supplies,Labels,Avery 485
West,87.71,CA-2016-114972,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,OFF-LA-10004545,Office Supplies,Labels,Avery 50
West,87.71,US-2016-139087,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels
West,87.8,US-2015-142811,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
West,87.84,CA-2016-138282,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,OFF-AP-10001366,Office Supplies,Appliances,Staple holder
West,87.92,CA-2016-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest
West,87.92,CA-2017-106033,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
West,87.92,CA-2017-108854,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
West,87.92,CA-2017-139437,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest
West,87.96,US-2015-131359,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
West,87.96000000000001,CA-2014-124079,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black"
West,88.04,US-2017-120418,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
West,88.07400000000001,US-2017-147655,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
West,88.752,CA-2015-115945,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,88.752,CA-2015-145821,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
West,88.752,CA-2017-127285,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,88.768,CA-2017-121538,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
West,88.77600000000001,CA-2015-151253,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
West,88.77600000000001,CA-2017-131828,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
West,88.77600000000001,CA-2017-158071,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
West,88.80000000000001,CA-2014-102330,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
West,89.54400000000001,US-2017-107979,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
West,89.584,CA-2017-153822,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
West,89.69600000000001,CA-2015-136420,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
West,89.71200000000002,CA-2014-157546,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips
West,89.97,CA-2015-140410,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
West,89.97,CA-2017-142293,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
West,89.97,US-2016-112396,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
West,89.99100000000001,CA-2017-105991,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
West,90.24,CA-2014-113579,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads
West,90.48000000000002,CA-2017-108854,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
West,90.48000000000002,CA-2017-145219,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
West,90.57000000000001,CA-2016-121755,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
West,90.57000000000001,US-2017-113852,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
West,90.8,CA-2017-106859,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
West,90.86,CA-2017-122007,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
West,90.882,CA-2016-157707,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
West,91.17600000000002,CA-2015-138674,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
West,91.36,US-2014-112991,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
West,91.392,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
West,91.68,CA-2015-123568,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
West,91.84,CA-2017-156951,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels
West,91.96,CA-2014-102652,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
West,91.96,CA-2017-121258,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
West,91.96,US-2015-163279,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
West,91.96,US-2016-126452,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
West,92.52,CA-2014-132787,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
West,92.52,CA-2014-143385,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black
West,92.52,CA-2014-144666,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
West,92.88000000000001,CA-2017-136651,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
West,92.94,CA-2015-123568,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
West,92.94,CA-2017-126865,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960
West,92.94,US-2014-164406,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925
West,92.96000000000001,CA-2015-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
West,93.02,CA-2016-101189,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving
West,93.024,CA-2014-128986,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
West,93.06,CA-2016-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
West,93.36,CA-2016-139808,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
West,93.68,CA-2016-140382,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube
West,93.98,CA-2016-169166,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
West,94.2,CA-2017-126634,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
West,94.67999999999999,CA-2016-126732,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
West,94.85,CA-2014-144666,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912
West,94.99,CA-2014-154781,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
West,95.1,CA-2014-104178,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
West,95.14399999999999,CA-2017-141117,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
West,95.64800000000001,CA-2014-153479,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers
West,95.76,CA-2016-103891,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
West,95.84,CA-2017-107748,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
West,95.84,CA-2017-130764,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
West,95.92,CA-2017-122105,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
West,95.94,US-2017-132444,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
West,95.97600000000001,CA-2014-151708,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
West,95.98400000000001,CA-2017-161893,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
West,95.99400000000001,US-2017-155425,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
West,96.08,CA-2016-151372,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
West,96.96000000000001,CA-2015-168207,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame
West,97.16,CA-2017-153787,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
West,97.18400000000001,CA-2017-137428,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
West,97.3,CA-2017-137918,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
West,97.568,CA-2015-100146,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
West,97.568,CA-2017-142622,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
West,97.82,CA-2016-101672,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
West,97.84,CA-2017-140186,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
West,97.88,CA-2015-127481,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916
West,98.16,CA-2017-134152,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
West,98.328,US-2016-141880,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
West,98.352,CA-2015-131072,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
West,98.352,CA-2015-142419,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
West,99.2,CA-2014-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,OFF-AR-10002067,Office Supplies,Art,Newell 334
West,99.2,CA-2015-143616,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,OFF-AR-10002067,Office Supplies,Art,Newell 334
West,99.2,CA-2015-148180,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,OFF-AR-10002067,Office Supplies,Art,Newell 334
West,99.2,US-2017-141509,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,OFF-AR-10002067,Office Supplies,Art,Newell 334
